LOCAL_IDENTIFIER,Z~x0<k,"vzo.""",+U@,A>.,hp!,>?64:,@wnsk>R,"U""r",&%)LTaWRb,r1Ng,|G},TSWm,r2Ng,maT_r,@V9,T\!,14W$Q,ZZw3=!t,.o<m,.b6nl,<!!,F'3Ku,~7*,MINDSPIKE_VERSION,9Z/5)2,%IiL7w,!;@Jw,fPqsI,ZVf,i]7V,Jv[i,";<""<i(T","Kj,",w-u:jN'qI,PZ8,jNhEum,]xq,v0rt3X,^%a;,b1oRb13,v1rt3X,0HU2N='U,ZrK,.6AvGp,3I\y,b2oRb13
38,0.6254850029264051,2.0403515355955557,0.6961348098547837,0.6961348098547837,-1.0417033354840541,0.604899059105935,-1.1914075468771306,0.7775193439107113,,-0.9612745738928383,5.822029731368664,0.30557827879246613,-0.5549022929146332,satik cyst,0.7578637613907214,,,,-0.6095908593622523,,,vel,-0.10861544019808753,karbon,-0.7543431907634679,-0.5503651143693233,1.1608487982929543,-0.12441188178609341,-1.168168862799466,-1.3434578488356788,-1.168168862799466,1.119632658402004,16.126902593584504,0.7047256954613927,0.8451460745266652,0.11083355094129865,-1.5307517395804648,-0.49149284058223297,-0.2429427766523051,2.7140135611879312,1.0019336486352417,,1.2772621273506148,-0.023248103040525294,-0.12441188178609341,3.0093590290374497
39,0.5884335944523432,-0.5122206197334066,0.34253428466287805,0.34253428466287805,-0.8033901583967459,0.16660630544590305,-0.8043287981766066,0.21918683787618543,,-0.2488765835394734,5.507000613754847,0.5106954291654664,,corro,0.10507824173160919,,5.507000613754847,656.8209294462641,-0.17551793869535917,53.26266444077605,656.8209294462641,tir,-1.4350019589937852,kristal,1.4520596408254867,-0.26441163672642315,-0.47704908192526085,1.0132679040492854,-1.4681007971852817,-0.3503380673423917,-1.4681007971852817,,53.26266444077605,0.8179627236286336,0.13452681014758627,0.279064119135205,-0.14013487729105284,0.6609718944237603,2.697368238935071,-7.499816014522956,0.9811794316617286,,,1.031813136571155,1.0132679040492854,-5.3080281273415615
40,,-0.21177712926787717,0.2016999626310254,0.2016999626310254,0.8901474672996268,0.708975145939339,0.45487278288304445,0.41143623742666235,-2.037532917878602,-0.9898798319258769,5.297453810756667,0.6168498512759222,-0.190839021510842,satik cyst,-2.562767861861198,1.68481196269624,5.297453810756667,1269.7039003878754,-0.5706986705310843,88.97353347830567,1269.7039003878754,kiv,-1.564183402338887,karbon,0.2318261013947756,0.2979615561644564,0.48145410581314085,-2.2135615409339273,-2.6037888304070904,-0.4908839576607589,-2.6037888304070904,-0.8655628263964125,88.97353347830567,0.9218345099671071,0.4995623111402354,0.02864593131025661,-1.4747960267817681,-0.12317517518818709,0.9416234062392687,-2.732399877687555,1.0204518450096631,1.568146705571757,-0.5465443072872873,4.002871717849708,-2.2135615409339273,10.504149566800404
41,,-0.7959563204243847,0.061806002133892424,0.061806002133892424,0.8740355967836372,0.9680215103202748,2.251099170199629,,0.28102255499092743,-0.2356244281771688,7.300125101230699,0.029939783000159426,,,-0.6898166497626529,,7.300125101230699,850.085568989523,-1.4302250114972377,64.99793229697815,850.085568989523,,-0.5237092258490106,tonga,,0.07649963653208694,-1.2032062286057124,-0.12723761560665225,-0.33226969387000616,0.27529665214737625,-0.33226969387000616,1.5742493308617218,64.99793229697815,0.09666472474282628,0.39159904857275196,0.6643282277800425,0.47544614471631497,1.5628243352250546,-1.2432407619411767,,-0.3368058923135827,0.4779771590992254,,-0.2783452549615371,-0.12723761560665225,-6.569332395522437
42,0.05802962709428072,1.2492893562748564,0.7240087921615539,,-0.762580130777853,0.07749602166174219,-0.7161651080410005,,-0.2840540480085506,0.5526323932512727,2.859632240581318,0.14510881712529822,0.43704221536504156,corruskivi,-0.9964186623966719,-0.6588724295320689,,1414.7172005787745,0.5519098503466282,,1414.7172005787745,jut,-1.1680002841696138,kristal,0.08909467245328316,,-0.8464548166555463,-0.5774907945211598,-0.8816927736192386,-0.0240263262179077,-0.8816927736192386,-1.3116213774267385,95.6527749078009,,0.6549035322851401,0.17716542126477264,-0.030572784342494407,0.14626491495729152,1.1036544125949224,-1.1485390272140992,0.22124292361910713,-0.7612422386905463,0.24739040807632326,0.7229434906351893,-0.5774907945211598,7.70546572907921
43,0.4074356631204268,0.6320148109502075,0.1627656838782502,0.1627656838782502,-1.2996163759995583,0.08538994571068903,1.453597321786472,0.31515563354395915,-0.027507017786479904,0.23431273889044096,8.607904879167592,0.07778639572697299,,corro,1.627889034620149,,8.607904879167592,1168.5839389142898,1.6955904914582527,32.02413159157068,1168.5839389142898,tir,-0.16530037809614065,kristal,0.8336996990816055,-0.09029539685773924,,0.8901762496614634,0.14620597595790852,,0.14620597595790852,0.0709226172377531,,0.05914021601655928,,0.2020050191979591,-1.5266911433260517,-0.006675734428855037,-1.4819843752019517,,-0.11844821061165842,-0.8572472932486288,1.0607020039705854,,,2.6593532404454394
44,0.06637947335417094,0.5230620647589458,0.1158410767521626,0.1158410767521626,-0.3176380728388619,0.5427205861017009,,0.9685820942742467,0.8984973982592049,0.5761474790608822,,0.2781869599972172,-0.870364579235408,,-1.1371971636351914,-0.9974679612507487,4.733242299218672,1539.891096376052,-1.6140894390680136,28.877485536310367,1539.891096376052,,0.27165367885081937,kristal,,-1.006183460378351,0.8906534884501126,,0.6532318056912088,-0.7039618607528695,0.6532318056912088,-1.4053196079075565,28.877485536310367,0.5424456714159595,,,-1.096540261397668,-0.6953154635588212,-0.3248627692293436,,0.5692373813936088,0.0434306711464797,2.200130705738578,-0.7167413531716621,-0.5048095629608185,8.836794244424038
45,0.017297863971520444,-0.2623291835587967,0.9507615122621333,0.9507615122621333,0.9959736788464457,0.3315331977883874,0.12417568474461345,0.04896924289310123,0.6911845914362063,,3.202171519025998,0.6394199142069303,0.5553330147868774,corro,1.8428647547980967,0.8768781482592374,3.202171519025998,583.4400708815944,0.383340250374426,65.61373778717986,583.4400708815944,kiv,0.8862661157525711,tonga,-0.6982618487513923,3.2062684879069643,,-0.21660894040786838,,1.2907344807849928,1.3768745297713125,,65.61373778717986,0.5093609766605038,0.06921998526587869,0.9202159858688523,0.2694986337410825,0.2622287847861699,-1.0042905634942532,-6.886810820081745,-0.21492968686403363,0.06620578214842239,-1.181981996068219,-0.6244248322096146,,-7.397699757622305
46,0.7161506742231936,,,0.02538635566034486,0.15927687566339643,,0.5629274919609151,0.8030258978326634,-0.944126364250893,-0.1812963898926947,2.5615259736619036,0.3072899649262866,,,1.5334337012963255,-1.3045245511808898,2.5615259736619036,793.3833661238962,-0.19003903500149447,64.39995432390158,793.3833661238962,vel,-1.423957152450145,,-1.4705852334732468,-0.2666523292344148,-0.18039168176240783,-0.967443711136831,-2.2471455106670337,-0.3574454228104272,,0.5885532697707198,64.39995432390158,,0.31130769915600365,,-0.42924442029866183,1.5483045962909003,0.12537531661522952,-2.9227288818620805,,1.3728484746765302,-0.251452308160452,,-0.967443711136831,8.161713539451823
47,0.006238780983392145,-1.4283703055143833,0.2596246576546558,0.2596246576546558,0.34822829776327585,0.05195223366617174,-0.5098662777961732,0.7380519828999973,-0.37182817043754174,0.5620334575354886,6.168957319698246,0.8981196053667458,0.13148780451870737,sfer,-0.628663573813393,0.38272597016088084,6.168957319698246,840.4229121970216,0.6949677486119182,64.39976834001884,840.4229121970216,,0.6193905467414631,kristal,2.7550402309117277,1.0930825824002806,1.5794785173120935,0.2510749953871849,,-1.3921419970147384,-0.27511100902009544,,64.39976834001884,0.2665468411972487,,0.5316985804873056,-0.7588095213513079,-0.018194930130558118,,-5.704022291691171,0.3950840582370725,0.7006320223500575,-2.066707604873115,0.26563799886820644,0.2510749953871849,-7.301466893014528
48,0.5223252519715986,,0.960657327732793,0.960657327732793,1.6235292108918062,0.9434413232710711,-1.12728552370693,,,1.1973055659401215,1.8157249078440287,0.665150822074393,0.48409076893477454,corro,-1.762815787132407,-0.6240264462490226,1.8157249078440287,1685.8346100215256,-1.4657954620891973,,,kiv,0.3291127269605044,karbon,,-0.4523883951500717,-0.18454637729884713,-0.9993884910866221,,0.33201366050582537,1.1815120153907777,0.555555532038363,51.72451926410183,,0.1209141961162905,0.9244946776898918,-0.30479400457076544,1.2869972947345003,-0.06701004172522106,-3.567638256694403,0.25390185917177993,-1.0780282608779619,-0.8216808263050224,-0.7295378981059951,-0.9993884910866221,6.516225110705382
49,0.0473427620822221,-0.1853369537989451,0.9703584991617084,0.9703584991617084,,0.9783265767485124,-0.0949992964107509,0.5346637944480395,-0.3394752739327539,,7.106380029157958,,0.5841055757560285,corro,0.16550650199139713,0.6976481622026323,7.106380029157958,1271.9957647380081,-0.8350480744411586,20.790881600760457,1271.9957647380081,,-0.8073474904322365,silikon,0.39680628159123654,1.1370984532153694,0.9485926154454349,-0.6386990153929648,-0.2896020788688868,0.9073557060188672,-0.2896020788688868,,20.790881600760457,0.201987467592046,0.5478664150595757,0.6813708926825316,-0.8803369530156179,0.0007497146583583247,-1.7084413658844426,-6.572496613728889,0.1898348599648233,,0.28182008601658365,,,-6.640247227487548
50,0.11221861630905916,-0.0708376585174227,0.7906848016848661,0.7906848016848661,1.1788312014460856,0.34051383848243333,2.4699692100792934,0.2862501664362149,1.2189303719747455,-1.0178259220973727,5.357548157370634,,-0.07137619919776761,black corru,0.3724265170312351,-0.9754425422986632,5.357548157370634,547.2713697693088,-0.010664446429966896,54.300661068341384,,,0.2292510189815676,,-0.4429894207232389,-0.1289189170342215,-0.33120954421689647,-1.3668662252194188,0.9086772141253345,0.29032661615356403,0.9086772141253345,0.08130448532311763,54.300661068341384,,0.7831754642499319,0.15940856073454324,0.2650178873559587,-0.0732941645517266,-1.3110185715903542,,1.0278433478898472,,2.205944622816868,-0.4746467563489354,-1.3668662252194188,
51,0.23648398592275421,-1.6861054624716796,,,,0.15759032215646862,-1.2821845926023183,0.6685131814678218,0.22934249089416894,-0.22808860693148525,10.02776047764545,0.7191643817788894,0.46532456686096285,sfer,0.09742879619551134,,10.02776047764545,600.631078585979,-0.016335762353619776,35.76405495889114,600.631078585979,kiv,-0.6523979190095824,tonga,-0.39122624432808206,-0.8658692669178103,-1.497170935826414,0.13629352757535773,0.0868070526726763,,0.0868070526726763,-0.2356062433638822,,0.7481208001109263,0.18892855544869447,0.18630691817427392,0.8348171586675873,,,5.0701318528337,-0.4139409415454462,,0.19916731916278999,,0.13629352757535773,2.285036599786207
52,0.5407734223933156,,0.67341953476237,0.67341953476237,1.850591943953043,0.9194660793499333,,0.03081556475874403,-0.30510969774773244,-0.07725554140638294,3.7060869589340477,0.1636308723576737,0.6383950228426323,corro,0.9850879496094558,1.6299856905207493,3.7060869589340477,296.1678186032799,1.820248074618458,42.92500891417791,296.1678186032799,tir,-0.705000415205114,,-0.09529785849506499,-1.9126860995162447,,0.9404034190767949,,0.4176880309621658,0.6216590113596148,,42.92500891417791,0.36730458684330813,,0.331226396472755,-0.8006742182887682,0.5959418013441123,-0.6340259933166124,4.10895313906901,-0.2473904520493519,-2.2412136742184465,-0.6184714107616962,-0.266182326210629,0.9404034190767949,2.4991242670886713
53,0.7010991097178714,-0.7125728155512211,0.07025075879547693,0.07025075879547693,-0.10852784256484785,0.2905256485953487,-0.104009227724695,0.9142995426191066,,0.46967580883378723,10.338626078361319,0.8287874780441784,-0.5910890292220367,satik cyst,-0.9540783461959237,0.438556128587691,10.338626078361319,1203.5299791039224,-0.12186144389360587,,1203.5299791039224,tir,0.4407505818622739,,,0.16222975674734896,1.650592953148109,-0.5866092748923415,-0.2856872186207713,-0.495820101889539,-0.2856872186207713,0.5103041299405222,16.035852966876064,0.9656900080390126,0.04845649037955724,0.4811638907441925,1.2783815010910475,,,4.471112751607892,-0.06642897610213185,1.2712402582699267,0.11447605881877927,0.7273256850818559,,3.4909424678785843
54,0.7735062366900002,0.4043101078360526,0.627647333785172,0.627647333785172,,0.9019625525285835,-0.03050666624065749,0.9037965369497,,-0.10521985992783453,2.151593157134596,0.6138999848163095,-0.4786119510509278,corruskivi,0.6254124647320584,-1.3084459688389711,,1424.405360843357,-1.3862143051443534,99.93843210661949,1424.405360843357,,0.4755451853318999,kristal,-0.5294855571652911,-0.4236369548208289,-0.34717012843193945,0.6227897548950947,,,-0.876873666330621,-1.3081037513844254,,0.3024620458913434,0.22308914133182234,0.29712438055572077,-1.0909665872773875,1.609269383206989,0.4294220603191373,5.024116272499458,-0.09637209532656034,-0.29947909445720133,-0.9592269745829358,-0.1824349555875531,0.6227897548950947,1.0693194378970712
55,0.8457492817587576,0.28159553240542484,0.5578691793547798,,1.392387477731943,0.3133977356919472,0.7348066869560108,0.8298875429576353,,-0.5620597336162889,8.65124981159505,0.07175755466498412,-0.0026651633646025685,satik cyst,-0.30064944949516154,-0.15200642602514675,8.65124981159505,494.9797892923126,0.1530625065090377,30.68877723686515,494.9797892923126,kiv,-1.0676934439601617,ERROR,0.3566171228019526,0.1588467471854629,,-0.9888270472316879,-1.339458478668917,,-1.339458478668917,0.9571318196926021,30.68877723686515,0.9879589683519525,0.49499246848653644,0.5852348887525628,,,0.9854187797952549,4.592874286132572,,-0.4403687944304573,-0.2886013465439659,1.5313256383572973,-0.9888270472316879,0.8906415380514059
56,0.9995959986501007,0.20233788456263974,,0.8146769299652705,,0.16823882333419515,,0.17746393902877922,,0.5494951838068987,10.507924777837376,0.8517948791253046,-0.28687199784069173,corro,-2.396073781931635,-0.49417505730093664,10.507924777837376,,-0.25098971311404017,55.982175085544384,,jut,-0.2771808196351207,kristal,-1.1740537802982656,1.7376857083376396,-0.8006043884461577,1.1086900543100442,,,0.6118582419657046,-0.5168110443546653,55.982175085544384,0.8141146978326558,0.9283238497163202,0.41262692837614834,-0.4845331328551921,1.9763025491377686,-0.14837925849776917,3.128074091549701,0.24797259133290486,0.36305843572921004,-2.502608890607422,-1.2850796358520575,1.1086900543100442,0.8610677899927239
57,0.9014331972790128,1.0639398524277188,0.6472690011312252,0.6472690011312252,-0.1965087989552637,0.7146872979978406,0.009842585296628294,0.12086350605943363,,-0.7880817468482253,2.9143338437728055,0.44027543830923277,-0.7271639461999465,satik cyst,1.323306021360872,0.38540921135751083,2.9143338437728055,762.4424924222299,-1.178293815036153,73.6362077557793,762.4424924222299,tir,-0.7821925613163693,,2.603712034767443,-0.27007560970835737,-0.6709902870541464,0.385010163976901,-0.9832991752654576,-0.4905281951508633,-0.9832991752654576,-0.400298375219423,73.6362077557793,0.5647003137987863,0.3554384209519724,0.6216630554300341,,-0.614956774793304,-0.7898268363991819,-2.2170487809339514,0.9608806937254294,-2.1781725077515026,-0.10019039512660861,0.7762467192290206,0.385010163976901,
58,0.6870309199606686,1.1531322406251334,0.8155164595656521,0.8155164595656521,-0.6891057719914262,0.6568210071960069,-0.5745060148262667,0.8545995973194747,0.22622794098099808,0.04013113107261315,9.12520428172812,0.8618816642779784,-0.5119713876587769,corro,0.5498550759902496,0.9500161671745369,9.12520428172812,1302.030155952555,0.135652761653204,24.337211559862638,1302.030155952555,vel,-1.7917522627432916,ERROR,0.2387304291787754,0.6610424538157443,0.2847019076840232,1.4557137718190625,1.1636071428618655,,1.1636071428618655,-0.809368134242347,24.337211559862638,0.8856683200225814,0.3219888571197771,0.7365251841275058,-0.8180558963054546,1.6590873157125947,1.3582201128413594,3.176950628837088,-0.02531165240542472,-0.26802335235297303,-0.44917453337783664,-1.2730966270462867,1.4557137718190625,
59,0.35251491132253376,1.2914805464193528,0.4842398450341092,0.4842398450341092,,0.07361254408969342,-3.0195121558208253,0.03275066210587019,0.05773256655079826,-0.6141466036054177,4.483474619071622,0.780540325453742,0.9004836995421512,,-1.939785713400807,-0.06514958330643994,,1388.7306269740534,-2.2804787296784355,31.72606369914458,1388.7306269740534,tir,-0.5209323547519542,silikon,-1.308820399119112,-0.6605159564165308,,1.6038684114126975,0.44605428249377244,0.3654265541995467,0.44605428249377244,0.05606635750597701,31.72606369914458,0.728587012011571,0.029922692336895373,,1.7515484150618483,0.3615098746361325,0.05993263026632825,,0.8609503801918129,-0.5449184187235232,0.2773769379581917,-1.2129485326974185,1.6038684114126975,-6.933313895544806
60,0.3168647285061824,0.5596485880300466,,0.35086642878488106,,0.08469787190089562,-0.5661497871296703,0.39086797479296076,0.21122731713837786,-0.34107610993922605,9.38433280401274,0.13830317826788086,-0.31556495059695977,,-0.21465468577410068,0.29759916845628515,9.38433280401274,182.95404181424266,-1.1539287366024118,,,,-0.40528804955139297,kristal,0.37851988315994545,1.2391785836407103,-0.1425617997890859,-0.22851662369725229,0.39562613747170355,-0.5353005132128165,0.39562613747170355,,29.34777871115788,0.3904123428845748,0.9384140927852687,0.4569616167908207,-0.276283911585102,1.4361799218862905,2.794638464276872,4.80057444488502,-0.4859701496724871,-0.13064528454542715,,-0.07418323836670407,,3.3125658063798893
61,0.9291072877690414,0.656067978748362,0.34787443777897054,0.34787443777897054,,0.9120034928410251,1.2368718935182248,,,0.9907643716873918,3.0553053854839307,0.6148707726613443,0.26138095775722714,sfer,0.6382473162675015,0.8180334503163524,,1391.6528991343052,-1.046932093144073,37.39105031861244,1391.6528991343052,kiv,0.024395983322213065,kristal,-2.3048571725962885,0.8442248715194306,-0.6107009968594226,-0.9951008015846745,0.13897724298235503,-0.45395802207566066,0.13897724298235503,-0.4973689746990742,37.39105031861244,,0.40657788221034463,0.9313799473426657,0.08880016288208749,1.0128013729701497,-0.2422880981783883,-6.331403953665947,0.1418937644625481,,-0.5897592406671354,0.7577377756519112,-0.9951008015846745,-7.691287942878487
